transaction_id,date_vente,categorie_produit_1,categorie_produit_2,produit,quantite_vendue,trans_amount_weight,region,pays,code_pays,devise
191356,2012-07-06,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
191366,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,25.0,Northern America,united states,USA,EUR
191367,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,30.0,Northern America,united states,USA,EUR
191396,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
191398,2012-07-06,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
191399,2012-07-06,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
191409,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,18.0,Northern America,united states,USA,EUR
191849,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,88.0,Northern America,united states,USA,EUR
191905,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,110.0,Northern America,united states,USA,EUR
191908,2012-07-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,66.0,Northern America,united states,USA,EUR
321051,2012-07-06,agriculture,tractors & trailers,undefined,1.0,8.0,Northern America,united states,USA,EUR
190734,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,19.0,133.0,Northern America,united states,USA,EUR
190736,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,7.0,Northern America,united states,USA,EUR
190769,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
190792,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,14.0,Northern America,united states,USA,EUR
190793,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,14.0,Northern America,united states,USA,EUR
191125,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
191190,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,32.0,Northern America,united states,USA,EUR
191257,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,50.0,Northern America,united states,USA,EUR
191287,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,24.0,Northern America,united states,USA,EUR
191315,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,80.0,Northern America,united states,USA,EUR
191327,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,42.0,Northern America,united states,USA,EUR
191328,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,7.0,Northern America,united states,USA,EUR
191329,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,28.0,Northern America,united states,USA,EUR
191339,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,70.0,Northern America,united states,USA,EUR
191340,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,63.0,Northern America,united states,USA,EUR
191341,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,42.0,Northern America,united states,USA,EUR
191362,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
191369,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,44.0,Northern America,united states,USA,EUR
191374,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,36.0,Northern America,united states,USA,EUR
191385,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,80.0,Northern America,united states,USA,EUR
191390,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,84.0,Northern America,united states,USA,EUR
191404,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,70.0,Northern America,united states,USA,EUR
191405,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,42.0,Northern America,united states,USA,EUR
191834,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,9.0,Northern America,united states,USA,EUR
191879,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,18.0,Northern America,united states,USA,EUR
191907,2012-07-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,22.0,Northern America,united states,USA,EUR
191188,2012-07-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,20.0,Northern America,united states,USA,EUR
191189,2012-07-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,32.0,Northern America,united states,USA,EUR
191206,2012-07-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,20.0,Northern America,united states,USA,EUR
190947,2012-07-11,agriculture,livestock,cattle feeder mixer (self propelled),2.0,2.0,Northern America,united states,USA,EUR
190948,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,4.0,Northern America,united states,USA,EUR
190949,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,4.0,Northern America,united states,USA,EUR
190962,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
190979,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,20.0,Northern America,united states,USA,EUR
190994,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,40.0,Northern America,united states,USA,EUR
190995,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,18.0,90.0,Northern America,united states,USA,EUR
190997,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,26.0,104.0,Northern America,united states,USA,EUR
191127,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
191207,2012-07-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
190549,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",undefined,1.0,2.0,Northern America,united states,USA,EUR
190735,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,14.0,98.0,Northern America,united states,USA,EUR
190767,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,112.0,Northern America,united states,USA,EUR
190791,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,30.0,210.0,Northern America,united states,USA,EUR
190801,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
190803,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
190807,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,30.0,Northern America,united states,USA,EUR
190834,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
190872,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
190888,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
190889,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,20.0,Northern America,united states,USA,EUR
190890,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,15.0,Northern America,united states,USA,EUR
190891,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,25.0,Northern America,united states,USA,EUR
190924,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,40.0,Northern America,united states,USA,EUR
190977,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,50.0,Northern America,united states,USA,EUR
191370,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,60.0,Northern America,united states,USA,EUR
191848,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,120.0,Northern America,united states,USA,EUR
191858,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,15.0,Northern America,united states,USA,EUR
192812,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,48.0,Northern America,united states,USA,EUR
192813,2012-07-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,48.0,Northern America,united states,USA,EUR
190689,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",forage harvester (self propelled),24.0,336.0,Northern America,united states,USA,EUR
190691,2012-07-13,agriculture,tractors & trailers,undefined,4.0,56.0,Northern America,united states,USA,EUR
190700,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,24.0,Northern America,united states,USA,EUR
190701,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
190702,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
190707,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,42.0,Northern America,united states,USA,EUR
190708,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,84.0,Northern America,united states,USA,EUR
190739,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,42.0,Northern America,united states,USA,EUR
190749,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",forage harvester (self propelled),8.0,112.0,Northern America,united states,USA,EUR
190754,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,96.0,Northern America,united states,USA,EUR
190760,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,35.0,Northern America,united states,USA,EUR
190770,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,84.0,Northern America,united states,USA,EUR
190781,2012-07-13,agriculture,tractors & trailers,undefined,8.0,104.0,Northern America,united states,USA,EUR
190846,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",undefined,1.0,13.0,Northern America,canada,CAN,EUR
191288,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,96.0,Northern America,united states,USA,EUR
191290,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,40.0,Northern America,united states,USA,EUR
191389,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,44.0,Northern America,united states,USA,EUR
191829,2012-07-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,80.0,Northern America,united states,USA,EUR
